,text,label_orig
660,"Changing, moving in a circle   I can see your face in all of my dreams   Smiling, laughing from the shadows   When I hear your voice, I know what it means   I know it doesn't matter just how hard I try   You're all the reason for my life      Disillusion, disillusion's all you left for me   How can I forget you when my world is breaking down   You're all I had, you're all I want   Disillusion, disillusions, now that's all I have      Wishing, hoping, chasing shadows   Did I see your face somewhere in the crowd   Thinking, wondering what you're doing   I can't stop myself from crying out loud   They say my wound will heal and only leave a scar   But then, they never shared our love      Disillusion, disillusion's all you left for me   How can I forget you when my world is breaking down   You're all I had, you're all I want   Disillusion, disillusions, now that's all I have      Disillusion, disillusions, now that's all I have  the time i needed patience we were on the store caps1 man to be exact m when we first got there i was exited because we were going to get lots of junk bad but ther we started to get lots of food and it looked really good i started to just eat it all the cart was half way caps7 we got more stuff and it was caps3 full that we had to get another cart and it started to get hungry but the time we were in the meat section i was starving my mom said caps2 me just get a couple one things caps3 i waited and waited caps7 she told me to go to checkout all of them were caps3 long and i felt like i was caps4 caps5 caps6 caps7 this little girl walked up to me getting smart i couldnt take it i was about to talk that little girl down but i had to calm myself caps3 caps7 i realized it was our turn and i was caps3 happy caps7 when i got home mom cooked and i was just ready to go to bed",23
661,"You can dance, you can jive, having the time of your life   See that girl, watch that scene, diggin' the Dancing Queen      Friday night and the lights are low   Looking out for the place to go   Where they play the right music, getting in the swing   You come in to look for a king   Anybody could be that guy   Night is young and the music's high   With a bit of rock music, everything is fine   You're in the mood for a dance   And when you get the chance      You are the Dancing Queen, young and sweet, only seventeen   Dancing Queen, feel the beat from the tambourine   You can dance, you can jive, having the time of your life   See that girl, watch that scene, diggin' the Dancing Queen      You're a teaser, you turn 'em on   Leave them burning and then you're gone   Looking out for another, anyone will do   You're in the mood for a dance   And when you get the chance      You are the Dancing Queen, young and sweet, only seventeen   Dancing Queen, feel the beat from the tambourine   You can dance, you can jive, having the time of your life   See that girl, watch that scene, diggin' the Dancing Queen  a time when i was patient was when i was caps1 caps2 in location1 location2 we were waiting in line for this water roller coaster and the line was really long and they had this line called easy pass where you wait an hour then go to this machine to get a pass ticket but we decided to wait in the really long line so half an hour later went by and i started to get really board so i asked my dad if he wanted to play this game called so we played for a little while went past and we were about half way there and we started stay in the huge line because it had already been an hour so and we only move to the half way market about ten minutes later i stopped playing with my dad because my hands were beat red and his hands were even red if that so we just waited and waited until we were there three quarters the way there after about ten to twenty minutes later we were boarding the we went through a then stopped like fourty feet then in to a huge amount of water it turns out that wait was worth it so that is a time when i showed patients",19
662,"Agnetha We're not the stars of a Hollywood movie   So what's the use to pretend   I'm not so charming and you're not so groovy   You've got to face it my friend      Agnetha, Frida Dreamworld, you've been living in a dreamworld   Trust me, you just can't escape from reality   Boy meets girl, doesn't mean they're in a dreamworld   Here I am, here you are,      We're gonna make it together   And within, it's a fuss   So we can only get better   Agnetha When you reach up and you say to me      How I love you, girl   When I hold you, baby, can't you see   That's the way we whirl   You had your hopes and your high expectations      Somehow it doesn't seem right   I'm getting fed-up with your acquisitions   I'm not your angel in white   Agnetha, Frida Dreamworld, you've been living in a dreamworld      Trust me, you just can't escape from reality   Boy meets girl, doesn't mean they're in a dreamworld   Here I am, here you are,   We're gonna make it together      And within, it's a fuss   So we can only get better   Agnetha When you reach up and you say to me   How I love you, girl      When I hold you, baby, can't you see   That's the way we whirl   Agnetha, Frida Dreamworld, you've been living in a dreamworld   Trust me, you just can't escape from reality      Boy meets girl, doesn't mean they're in a dreamworld   Here I am, here you are,   We're gonna make it together   And within, it's a fuss      So we can only get better  one early time1 in location2 location1 for a organization1 skating competition i completed i was waiting to hear if i made it to the date1 part of the event i had completed in it was seven in the time1 when we left the we went get a bite to eat and went back to the when we were finished my best friend person1 also was in the same event i in i knew she would make it to the date1 but i didnt know if i would or not after a endless wait they were about to call out the people who made it i kept saying over and over again in my head my number i was given they called person1s number i was waiting for my number to still be called but they never called it i had not made it i was disapointed but i couldnt do anything about it",23
663,"Agnetha We're not the stars of a Hollywood movie   So what's the use to pretend   I'm not so charming and you're not so groovy   You've got to face it my friend      Agnetha, Frida Dreamworld, you've been living in a dreamworld   Trust me, you just can't escape from reality   Boy meets girl, doesn't mean they're in a dreamworld   Here I am, here you are,      We're gonna make it together   And within, it's a fuss   So we can only get better   Agnetha When you reach up and you say to me      How I love you, girl   When I hold you, baby, can't you see   That's the way we whirl   You had your hopes and your high expectations      Somehow it doesn't seem right   I'm getting fed-up with your acquisitions   I'm not your angel in white   Agnetha, Frida Dreamworld, you've been living in a dreamworld      Trust me, you just can't escape from reality   Boy meets girl, doesn't mean they're in a dreamworld   Here I am, here you are,   We're gonna make it together      And within, it's a fuss   So we can only get better   Agnetha When you reach up and you say to me   How I love you, girl      When I hold you, baby, can't you see   That's the way we whirl   Agnetha, Frida Dreamworld, you've been living in a dreamworld   Trust me, you just can't escape from reality      Boy meets girl, doesn't mean they're in a dreamworld   Here I am, here you are,   We're gonna make it together   And within, it's a fuss      So we can only get better  one time when i was patient was when there was a twenty two hour to florida it was me my cousin my two sisters and my parents it was very boring i was sitting in the back with my sister and we kept fighting for foot space around five hours in i was feeling cramped we stopped off for dinner then were on the road again when it started to become night the road froze and we stopped off and slept in the car we woke up during and went to barrel for it was delicious then we got back into the car and drove the rest of the way to florida it month1 have been a long drive but it was worth it",20
664,"You're so hot, teasing me   So you're blue but I can't take a chance on a chick like you   That's something I couldn't do   There's that look in your eyes   I can read in your face that your feelings are driving you wild   Ah, but girl you're only a child      Well I can dance with you honey   If you think it's funny   Does your mother know that you're out?   And I can chat with you baby   Flirt a little maybe   Does your mother know that you're out?      Take it easy (take it easy)   Better slow down girl   That's no way to go   Does your mother know?      Take it easy (take it easy)   Try to cool it girl   Take it nice and slow   Does your mother know?      I can see what you want   But you seem pretty young to be searching for that kind of fun   So maybe I'm not the one   Now you're so cute, I like your style   And I know what you mean when you give me a flash of that smile (smile)   But girl you're only a child      Well I can dance with you honey   If you think it's funny   Does your mother know that you're out?   And I can chat with you baby   Flirt a little maybe   Does your mother know that you're out?      Take it easy (take it easy)   Better slow down girl   That's no way to go   Does your mother know?      Take it easy (take it easy)   Try to cool it girl   Take it nice and slow   Does your mother know?      Well I can dance with you honey   If you think it's funny   Does your mother know that you're out?   And I can chat with you baby      Flirt a little maybe   Does your mother know that you're out?  a time that i was patient was when my friend and i were at organization1 vaction i was having a blast my family didnt come because they dont like roller coasters we to ride the caps1 it looked like a really long wait after an hour and a half of waiting it started to rain it was just at first but it was enough so they had to close some rides including the caps1 we really wanted to ride so we waited until the rain stopped after another hour the people left so we were at the front of the line my friend and i got front row seats and had a lot of fun it was worth waiting num1 and a half hours organization1 it and we even went on it twice",24
665,"Take it easy with me, please   Touch me gently like a summer evening breeze   Take your time, make it slow   Andante, Andante   Just let the feeling grow      Make your fingers soft and light   Let your body be the velvet of the night   Touch my soul, you know how   Andante, Andante   Go slowly with me now      I'm your music   (I am your music and I am your song)   I'm your song   (I am your music and I am your song)   Play me time and time again and make me strong   (Play me again 'cause you're making me strong)   Make me sing, make me sound   (You make me sing and you make me)   Andante, Andante   Tread lightly on my ground   Andante, Andante   Oh please don't let me down      There's a shimmer in your eyes   Like the feeling of a thousand butterflies   Please don't talk, go on, play   Andante, Andante   And let me float away      I'm your music   (I am your music and I am your song)   I'm your song   (I am your music and I am your song)   Play me time and time again and make me strong   (Play me again 'cause you're making me strong)   Make me sing, make me sound   (You make me sing and you make me)   Andante, Andante   Tread lightly on my ground   Andante, Andante   Oh please don't let me down      Make me sing, make me sound   (You make me sing and you make me)   Andante, Andante   Tread lightly on my ground   Andante, Andante   Oh please don't let me down   Andante, Andante   Oh please don't let me down  a time when i had to be patient was at my dance audition every year at organization1 grove college i audition to help pay for my classes i was ready and pumped to go dance there were about num1 people in the dance room i worked very hard when i left the audition my teachers told me that we would get a letter in the mail telling us how much scholarship money i got every day i waited at the mail box hoping my letter would come a month had passed and i still didnt get anything i started to get worried and i thought i wouldnt get anything one day when i gave up all hope a letter came in the mail for me and said that i only got money3 i was very upset because my classes cost money1 and money3 was not a lot of help i wanted to quit dance but it was a talent i had that i wanted to keep doing so i waited until dance started and my teacher told me that there was a mistake i actually got a scholarship for money2 my mom was very happy and so was i my teacher apologized for the mix up and for it taking so long for it to come i learned a skill that year that was patience can bring rewards to you but dont give up because it will turn out alright in the end i also learned that patience is good to learn at an early age because when i get older a lot of things will get in my way and i have to be patient so i can overcome all of them",28
666,"You're so hot, teasing me   So you're blue but I can't take a chance on a chick like you   That's something I couldn't do   There's that look in your eyes   I can read in your face that your feelings are driving you wild   Ah, but girl you're only a child      Well I can dance with you honey   If you think it's funny   Does your mother know that you're out?   And I can chat with you baby   Flirt a little maybe   Does your mother know that you're out?      Take it easy (take it easy)   Better slow down girl   That's no way to go   Does your mother know?      Take it easy (take it easy)   Try to cool it girl   Take it nice and slow   Does your mother know?      I can see what you want   But you seem pretty young to be searching for that kind of fun   So maybe I'm not the one   Now you're so cute, I like your style   And I know what you mean when you give me a flash of that smile (smile)   But girl you're only a child      Well I can dance with you honey   If you think it's funny   Does your mother know that you're out?   And I can chat with you baby   Flirt a little maybe   Does your mother know that you're out?      Take it easy (take it easy)   Better slow down girl   That's no way to go   Does your mother know?      Take it easy (take it easy)   Try to cool it girl   Take it nice and slow   Does your mother know?      Well I can dance with you honey   If you think it's funny   Does your mother know that you're out?   And I can chat with you baby      Flirt a little maybe   Does your mother know that you're out?  patient thats all i am when i go fishing if there is a spot where you cast it takes sometimes almost fifty just to get a bite then you have to wait for it to swallow it sometimes you have to be patient in picking the lure you are going to use that is because sometimes you have to be patient in picking the lure you are going to use that is because sometimes you have to count in the water color amount of and what the fish eat then you have to have patience on the spot you arent too because after the runs you have to wait for the fish to come back so you have to have a lot of patience to go fishing",13
667,"Take it easy with me, please   Touch me gently like a summer evening breeze   Take your time, make it slow   Andante, Andante   Just let the feeling grow      Make your fingers soft and light   Let your body be the velvet of the night   Touch my soul, you know how   Andante, Andante   Go slowly with me now      I'm your music   (I am your music and I am your song)   I'm your song   (I am your music and I am your song)   Play me time and time again and make me strong   (Play me again 'cause you're making me strong)   Make me sing, make me sound   (You make me sing and you make me)   Andante, Andante   Tread lightly on my ground   Andante, Andante   Oh please don't let me down      There's a shimmer in your eyes   Like the feeling of a thousand butterflies   Please don't talk, go on, play   Andante, Andante   And let me float away      I'm your music   (I am your music and I am your song)   I'm your song   (I am your music and I am your song)   Play me time and time again and make me strong   (Play me again 'cause you're making me strong)   Make me sing, make me sound   (You make me sing and you make me)   Andante, Andante   Tread lightly on my ground   Andante, Andante   Oh please don't let me down      Make me sing, make me sound   (You make me sing and you make me)   Andante, Andante   Tread lightly on my ground   Andante, Andante   Oh please don't let me down   Andante, Andante   Oh please don't let me down  one time i was patient was i went to the doctors office yesterday i went to the doctors office and the waiting room was so full that we had to stand because there were so many people waiting we had to wait along with them we were number num1 and it took us num2 hours just to get to sit down it took a lot of patience because the waiting room time the time waiting for a doctor about num3 hours when i finally got in i felt num4 it felt like i had an elephant lifted off my shoulders even though it took a long time it was worth it now i am feeling better and back in school",19
668,"Look at her face, it's a wonderful face   And it means something special to me   Look at the way that she smiles when she sees me   How lucky can one fellow be?      She's just my kind of girl, she makes me feel fine   Who could ever believe that she could be mine?   She's just my kind of girl, without her I'm blue   And if she ever leaves me what could I do, what could I do?      And when we go for a walk in the park   And she holds me and squeezes my hand   We'll go on walking for hours and talking   About all the things that we plan      She's just my kind of girl, she makes me feel fine   Who could ever believe that she could be mine?   She's just my kind of girl, without her I'm blue   And if she ever leaves me what could I do, what could I do?  one day me and my brother went hunting at caps1 it was about a one and a half mile walk when we got set up the hunt began we waited but we didnt see anything but we werent going to give up so after an hour we saw a of turkeys wandering around like their started to lose their color and as they walked closer the were were going side to side like a tree on a windy day after watching them for about num1 they probably caught our sent and ran away after that we knew the deer would not come out but we were wrong about num2 minutes later we saw a deer and we watched it till it came to shoting range i was looking other places and i told my brother that their were deer us so he looked and he saw it to and only one of them were a deer so we watched them as they came closer like a storm getting closer and closer so my brother drew back his bow he held his bow back for over num3 minutes he almost looked like a statue and my brother waited for it to turn around because his head was the other way and right when it was in perfect view he shot the arrow shot out like a coming out of a gun the arrow didnt hit him it went about num4 foot away from the deer the deer heard the arrow launch and ran we waited to hope that there were any other deer coming but we didnt see any so my brother and i cleaned up our blind and we everything back to the car when we got home everybody was waiting at the door but we told them that we didnt get one so me and my brother ate dinner then my whole family sat down to watch a movie",25
669,"Oh, my love it makes me sad.   Why did things turn out so bad?   Was it just a dream, everything we did, everything we had?      Baby, give me one more   Dance while the music still goes on   Don't think about tomorrow   Dance and forget our time is gone   Tonight's a night we borrow.   Let's make it a memory, a night of our own   A thing to remember when we're all alone   So dance, it's our way to say goodbye      Yes, all we have to do is   Dance while the music still goes on   This is no time for crying   Dance, don't you hear them play our song   God knows that we've been trying   But we didn't make it 'cause nothing's the same   We just couldn't help it, nobody's to blame   So dance while the music still goes on   And let it be our last goodbye      Yet it seems to make me sad.   Why did things turn out so bad?   Was is just a dream, everything we did, everything we had?      Baby, give me one last   Dance while the music still goes on   Just like the night I met you   Dance and believe me, when you're gone   You know I won't forget you   Our love was a snowbird, it's flying away   You tell me it's over, what more can I say?   So dance while the music still goes on   It's gonna be our last goodbye      Dance while the music still goes on   Don't think about tomorrow   Dance and forget our time is gone   Tonight's a night we borrow.   Let's make it a memory, a night of our own   A thing to remember when we're all alone   So dance while the music still goes on   And let it be our last goodbye      Dance while the music still goes on   This is no time for crying   Dance, don't you hear them play our song   God knows that we've been trying   Dance while the music still goes on   Just like the night I met you   Dance and believe me, when you're gone   You know I won't forget you      (fade)  a time when i was patient was when i went to caps1 point with caps6 family and caps6 friend location1 we rode some rides then caps6 sister said can we ride the caps2 caps3 again i replied sure even though it was our fifth time riding the ride caps6 sister and i went and stood in line for the ride i said we should ride front row caps4 said we should caps5 we went to the front row and the line was packed caps5 we waited twenty minutes or caps5 when someone threw up on another cart the had to clean up the which took another twenty minutes caps5 we kept waiting and waiting un till they let us on after the ride i exclaimed who would on a ride like caps7 caps6 dad replied i dont know caps7 day is a day that i rember caps6 patience because i waited forty to sixty minutes for a ride that wasent worth the wait what was worth the wait is seeing the smile on caps6 sisters face and her laughing",27
670,"Take it easy with me, please   Touch me gently like a summer evening breeze   Take your time, make it slow   Andante, Andante   Just let the feeling grow      Make your fingers soft and light   Let your body be the velvet of the night   Touch my soul, you know how   Andante, Andante   Go slowly with me now      I'm your music   (I am your music and I am your song)   I'm your song   (I am your music and I am your song)   Play me time and time again and make me strong   (Play me again 'cause you're making me strong)   Make me sing, make me sound   (You make me sing and you make me)   Andante, Andante   Tread lightly on my ground   Andante, Andante   Oh please don't let me down      There's a shimmer in your eyes   Like the feeling of a thousand butterflies   Please don't talk, go on, play   Andante, Andante   And let me float away      I'm your music   (I am your music and I am your song)   I'm your song   (I am your music and I am your song)   Play me time and time again and make me strong   (Play me again 'cause you're making me strong)   Make me sing, make me sound   (You make me sing and you make me)   Andante, Andante   Tread lightly on my ground   Andante, Andante   Oh please don't let me down      Make me sing, make me sound   (You make me sing and you make me)   Andante, Andante   Tread lightly on my ground   Andante, Andante   Oh please don't let me down   Andante, Andante   Oh please don't let me down  patients to me means trying your hardest to wait on someone or something i remember one time when i was patient me and my organization1 went to the water park and we wanted to get on this water slide and it was a lot of kids and adults in line so we waited num1 then we finally were second in line the kids in frount of us offered to get in frount of them but we turned them down so we were waiting while the life guard was telling the boy to hold on tight because it was his first time going down a water slid but the little boy fell of tube thing hit his head and all most because he didn't know how to swim it was scary but we still went and had a great time",13
671,"You're so hot, teasing me   So you're blue but I can't take a chance on a chick like you   That's something I couldn't do   There's that look in your eyes   I can read in your face that your feelings are driving you wild   Ah, but girl you're only a child      Well I can dance with you honey   If you think it's funny   Does your mother know that you're out?   And I can chat with you baby   Flirt a little maybe   Does your mother know that you're out?      Take it easy (take it easy)   Better slow down girl   That's no way to go   Does your mother know?      Take it easy (take it easy)   Try to cool it girl   Take it nice and slow   Does your mother know?      I can see what you want   But you seem pretty young to be searching for that kind of fun   So maybe I'm not the one   Now you're so cute, I like your style   And I know what you mean when you give me a flash of that smile (smile)   But girl you're only a child      Well I can dance with you honey   If you think it's funny   Does your mother know that you're out?   And I can chat with you baby   Flirt a little maybe   Does your mother know that you're out?      Take it easy (take it easy)   Better slow down girl   That's no way to go   Does your mother know?      Take it easy (take it easy)   Try to cool it girl   Take it nice and slow   Does your mother know?      Well I can dance with you honey   If you think it's funny   Does your mother know that you're out?   And I can chat with you baby      Flirt a little maybe   Does your mother know that you're out?  hi im writing about the topic patience i think patience is very important to the world because if no one had patience everyone would be running crazy like and getting mad the time it is important to have patients because in life its not always fair and you have to wait your turn for example when i go to get my shots i have to be patient because other people got caps1 first and act to get served first i also have to be patient at my football games because everyone has to play and i can play in caps1 spot the whole game lots of people that arent patient make other people not patient another term for not patient is inpatient everyone needs to have some sort of patience that is what this world need a little more patience the caps2",12
672,"I can hear how you work, practising hard   Playing night and day, wo-oh   And it sounds better now, yes you improve   Everytime you play, wo-oh   But it's bad   You're so sad   And you're only smiling   When you play your violin      Dumb dumb diddle, to be your fiddle   To be so near you and not just hear you   Dumb dumb diddle, to be your fiddle   I think then maybe you'd see me, baby   You'd be mine   And we'd be together all the time   Wish I was dumb dumb diddle, your darling fiddle      But I think, you don't know that I exist   I'm the quiet kind, wo-oh   From the day when I first listened to you   You've been on my mind, wo-oh   You don't care   It's not fair   And you're only smiling   When you play your violin      Dumb dumb diddle, to be your fiddle   To be so near you and not just hear you   Dumb dumb diddle, to be your fiddle   I think then maybe you'd see me, baby   You'd be mine   And we'd be together all the time      Dumb dumb diddle, to be your fiddle   To be so near you and not just hear you   Dumb dumb diddle, to be your fiddle   I think then maybe you'd see me, baby   You'd be mine   And we'd be together all the time   Wish I was dumb dumb diddle, your darling find  i forget to grab my helmet and pads out of my moms car cause she works until num1 and at num2 that then my patience showed up",15
673,"Take it easy with me, please   Touch me gently like a summer evening breeze   Take your time, make it slow   Andante, Andante   Just let the feeling grow      Make your fingers soft and light   Let your body be the velvet of the night   Touch my soul, you know how   Andante, Andante   Go slowly with me now      I'm your music   (I am your music and I am your song)   I'm your song   (I am your music and I am your song)   Play me time and time again and make me strong   (Play me again 'cause you're making me strong)   Make me sing, make me sound   (You make me sing and you make me)   Andante, Andante   Tread lightly on my ground   Andante, Andante   Oh please don't let me down      There's a shimmer in your eyes   Like the feeling of a thousand butterflies   Please don't talk, go on, play   Andante, Andante   And let me float away      I'm your music   (I am your music and I am your song)   I'm your song   (I am your music and I am your song)   Play me time and time again and make me strong   (Play me again 'cause you're making me strong)   Make me sing, make me sound   (You make me sing and you make me)   Andante, Andante   Tread lightly on my ground   Andante, Andante   Oh please don't let me down      Make me sing, make me sound   (You make me sing and you make me)   Andante, Andante   Tread lightly on my ground   Andante, Andante   Oh please don't let me down   Andante, Andante   Oh please don't let me down  patience is one of the most important having my best friend live across the street is great he has num1 older sister named location1 location1 was with downs this basically means she doesnt understand things as fast as you and i you also can see it from the way she acts location1 is one of the happiest people i have ever met knowing location1 as well as i do also comes with a you need to be extremely patient when talking to her lots of people would give up and leave because she doesnt get it but her closest friends have patient like no other kind having location1 as my neighbor is one of the greatest things that could have happened she has made me a master at one of the most important location1 is a wonderful person and i guess a great teacher but when you are having a bad day be grateful because not everyone is as as you",20
674,"Oh, my love it makes me sad.   Why did things turn out so bad?   Was it just a dream, everything we did, everything we had?      Baby, give me one more   Dance while the music still goes on   Don't think about tomorrow   Dance and forget our time is gone   Tonight's a night we borrow.   Let's make it a memory, a night of our own   A thing to remember when we're all alone   So dance, it's our way to say goodbye      Yes, all we have to do is   Dance while the music still goes on   This is no time for crying   Dance, don't you hear them play our song   God knows that we've been trying   But we didn't make it 'cause nothing's the same   We just couldn't help it, nobody's to blame   So dance while the music still goes on   And let it be our last goodbye      Yet it seems to make me sad.   Why did things turn out so bad?   Was is just a dream, everything we did, everything we had?      Baby, give me one last   Dance while the music still goes on   Just like the night I met you   Dance and believe me, when you're gone   You know I won't forget you   Our love was a snowbird, it's flying away   You tell me it's over, what more can I say?   So dance while the music still goes on   It's gonna be our last goodbye      Dance while the music still goes on   Don't think about tomorrow   Dance and forget our time is gone   Tonight's a night we borrow.   Let's make it a memory, a night of our own   A thing to remember when we're all alone   So dance while the music still goes on   And let it be our last goodbye      Dance while the music still goes on   This is no time for crying   Dance, don't you hear them play our song   God knows that we've been trying   Dance while the music still goes on   Just like the night I met you   Dance and believe me, when you're gone   You know I won't forget you      (fade)  im constantly patient because of my younger sister sometimes its easier than others to be patient with her but most of the time im able to manage i think this is a great example one date1 time1 i was in my mothers room and i saw her doing her make up i asked caps1 did you get caps5 good at putting make up caps2 responded with patience and years of practice the next day when i had gotten an i asked my mom caps3 mom can we go to organization1 later caps2 replies caps4 caps9 i answered caps5 i can get some make up to practice with caps6 caps2 says when we get there caps5 many choices to chose from i asked my mom to help me select the best ones after we check out its time to go home and practice sadly my first lesson in make up didnt go to great but i did ask my mom for some help and caps2 said caps8 i know youll catch on soon and i wondered out loud caps9 caps2 almost said as a whisper because any can pay someone else to do their make up and hair but almost no one can or will take the time and patients to learn it their self",27
675,"You're so hot, teasing me   So you're blue but I can't take a chance on a chick like you   That's something I couldn't do   There's that look in your eyes   I can read in your face that your feelings are driving you wild   Ah, but girl you're only a child      Well I can dance with you honey   If you think it's funny   Does your mother know that you're out?   And I can chat with you baby   Flirt a little maybe   Does your mother know that you're out?      Take it easy (take it easy)   Better slow down girl   That's no way to go   Does your mother know?      Take it easy (take it easy)   Try to cool it girl   Take it nice and slow   Does your mother know?      I can see what you want   But you seem pretty young to be searching for that kind of fun   So maybe I'm not the one   Now you're so cute, I like your style   And I know what you mean when you give me a flash of that smile (smile)   But girl you're only a child      Well I can dance with you honey   If you think it's funny   Does your mother know that you're out?   And I can chat with you baby   Flirt a little maybe   Does your mother know that you're out?      Take it easy (take it easy)   Better slow down girl   That's no way to go   Does your mother know?      Take it easy (take it easy)   Try to cool it girl   Take it nice and slow   Does your mother know?      Well I can dance with you honey   If you think it's funny   Does your mother know that you're out?   And I can chat with you baby      Flirt a little maybe   Does your mother know that you're out?  being patient as a kid is never really easy i know being patient is like taking a lollipop away from mom il just not pretty but one time l really had to use my patience now it wasn't easy at all waiting in line at island num1 hours just to go on illegible we waited about another num2 minutes maybe num3 minutes and yes it started working again so many people had left us was because me line some but it was still probably going to be a long wait it was nice when we got in the building because it was nice and air conditioned we sat around warning and waiting on or not we wanted to stay or leave we ended up staying and waiting for which seemed like forever until we stepped into the space there was another room we had to go through to get to the ride finally the out was over using my patience and waiting inline forever really payed off in the end it was a great ride",30
676,"Take it easy with me, please   Touch me gently like a summer evening breeze   Take your time, make it slow   Andante, Andante   Just let the feeling grow      Make your fingers soft and light   Let your body be the velvet of the night   Touch my soul, you know how   Andante, Andante   Go slowly with me now      I'm your music   (I am your music and I am your song)   I'm your song   (I am your music and I am your song)   Play me time and time again and make me strong   (Play me again 'cause you're making me strong)   Make me sing, make me sound   (You make me sing and you make me)   Andante, Andante   Tread lightly on my ground   Andante, Andante   Oh please don't let me down      There's a shimmer in your eyes   Like the feeling of a thousand butterflies   Please don't talk, go on, play   Andante, Andante   And let me float away      I'm your music   (I am your music and I am your song)   I'm your song   (I am your music and I am your song)   Play me time and time again and make me strong   (Play me again 'cause you're making me strong)   Make me sing, make me sound   (You make me sing and you make me)   Andante, Andante   Tread lightly on my ground   Andante, Andante   Oh please don't let me down      Make me sing, make me sound   (You make me sing and you make me)   Andante, Andante   Tread lightly on my ground   Andante, Andante   Oh please don't let me down   Andante, Andante   Oh please don't let me down  a time that i was patient was when my family and i was going to get organization1's autograph we were standing in line for hours my legs were and but i didn't care was to excited to worry about anything i just wanted his autograph and eventually i got it",9
677,"You can dance, you can jive, having the time of your life   See that girl, watch that scene, diggin' the Dancing Queen      Friday night and the lights are low   Looking out for the place to go   Where they play the right music, getting in the swing   You come in to look for a king   Anybody could be that guy   Night is young and the music's high   With a bit of rock music, everything is fine   You're in the mood for a dance   And when you get the chance      You are the Dancing Queen, young and sweet, only seventeen   Dancing Queen, feel the beat from the tambourine   You can dance, you can jive, having the time of your life   See that girl, watch that scene, diggin' the Dancing Queen      You're a teaser, you turn 'em on   Leave them burning and then you're gone   Looking out for another, anyone will do   You're in the mood for a dance   And when you get the chance      You are the Dancing Queen, young and sweet, only seventeen   Dancing Queen, feel the beat from the tambourine   You can dance, you can jive, having the time of your life   See that girl, watch that scene, diggin' the Dancing Queen  one time i had to be patient was when we went on a family trip to location1 to see family and friends we had a work big trip placed out there very no by tires we were patent he trip like the flight the took num1 hours the a l handed i an then num1 more hours in the air for part of the trip we went along high way one which is seated right next to the pacific over so a small black and reached of it we can for the is mine is then when we went it at a place looking at was being for in on said of me is a hill and the other the to i sleep and listen the radio for almost a but num3 hours then stopped in san caps1 after staying there we got on a plan for the ride num4 hour caps2 to location2 it was in plan with a middle section an both one we were in the middle on both side of us were students who would yell across the hall to the other side i tried sleep but it was very uncomfortable that us the most uncomfortable plane ride of my life but i had to be patient and how its over",19
678,"Changing, moving in a circle   I can see your face in all of my dreams   Smiling, laughing from the shadows   When I hear your voice, I know what it means   I know it doesn't matter just how hard I try   You're all the reason for my life      Disillusion, disillusion's all you left for me   How can I forget you when my world is breaking down   You're all I had, you're all I want   Disillusion, disillusions, now that's all I have      Wishing, hoping, chasing shadows   Did I see your face somewhere in the crowd   Thinking, wondering what you're doing   I can't stop myself from crying out loud   They say my wound will heal and only leave a scar   But then, they never shared our love      Disillusion, disillusion's all you left for me   How can I forget you when my world is breaking down   You're all I had, you're all I want   Disillusion, disillusions, now that's all I have      Disillusion, disillusions, now that's all I have  being patient isnt that hard if you try it was a date1 time1 and i needed help with my math homework but the teacher was helping someone else so i waited for five minutes past and they still werent don so i decided to that problem ten minutes past and yet they still werent done so i just waited and waited then finally they were done was only two minutes well i guess i give it another try and if i still dont get ill ask her tomorrow so while i was trying to figure it out it just wasnt making sense so i waited until tomorrow to ask her so the next day in class i asked her about it and she said that we didnt have to do that one and i laughed and told her figure it out all yesterday that is an example of patient",27
679,"You're so hot, teasing me   So you're blue but I can't take a chance on a chick like you   That's something I couldn't do   There's that look in your eyes   I can read in your face that your feelings are driving you wild   Ah, but girl you're only a child      Well I can dance with you honey   If you think it's funny   Does your mother know that you're out?   And I can chat with you baby   Flirt a little maybe   Does your mother know that you're out?      Take it easy (take it easy)   Better slow down girl   That's no way to go   Does your mother know?      Take it easy (take it easy)   Try to cool it girl   Take it nice and slow   Does your mother know?      I can see what you want   But you seem pretty young to be searching for that kind of fun   So maybe I'm not the one   Now you're so cute, I like your style   And I know what you mean when you give me a flash of that smile (smile)   But girl you're only a child      Well I can dance with you honey   If you think it's funny   Does your mother know that you're out?   And I can chat with you baby   Flirt a little maybe   Does your mother know that you're out?      Take it easy (take it easy)   Better slow down girl   That's no way to go   Does your mother know?      Take it easy (take it easy)   Try to cool it girl   Take it nice and slow   Does your mother know?      Well I can dance with you honey   If you think it's funny   Does your mother know that you're out?   And I can chat with you baby      Flirt a little maybe   Does your mother know that you're out?  a time when iwas patient was a last date1 my friend caps1 took me to cedar point in location1 the place was so packed it took five minuites to get from the car to the entrance as we got in the place looked amazing it was almost like a dream they even had a ride to take you from one part of the park to another the first ride we went on was the organization1 we waited and waited for about ten minuites and then things got boring it had been almost fifteen minuites and we werent even close to the ride so we waited and waited about ten more minuites and things got a little faster at this part the line was moving a little faster finally it was our turn to ride we had a yellow car and you could feel the already after we were strapped in the person who peoples seats said go and we took off like a bird in the end it was worth being patient",28
